Connectors;In brief;En resum / Breument
Connectors;Overall;En general
Connectors;In this case;En aquest cas
Connectors;As a consequence;Com a conseqncia
Connectors;Thus;Aix / Per tant
Connectors;Hence;Per tant
Connectors;For this reason;Per aquesta ra
Connectors;Obviously;bviament
Connectors;Surely;Segurament
Connectors;After all;Desprs de tot
Connectors;On the whole;En conjunt
Connectors;In particular;En particular
Connectors;Rather;Ms aviat
Connectors;Alternatively;Alternativament
Connectors;On the contrary;Al contrari
Connectors;Even though;Encara que
Connectors;On top of that;A sobre d'aix
Connectors;All in all;En definitiva
Connectors;In spite of;Tot i / A pesar de
Connectors;Due to the fact that;A causa del fet que
Connectors;Whilst;Mentre que / Malgrat que
Connectors;Whether;Si / Tant si
Connectors;The reality is;La realitat s
Connectors;Quite frankly;Francament
Connectors;I reckon;Crec / Considero
Connectors;To my mind;Al meu parer
Connectors;Apparently;Aparentment
Connectors;In contrast;En contrast
Connectors;In line with;En lnia amb
Connectors;To some extent;Fins a cert punt
Connectors;With a focus on;Centrant-se en
Connectors;With the exception of;Amb l'excepci de
Connectors;To a certain extent;Fins a un cert punt
Connectors;Undoubtedly;Sens dubte
Connectors;Whereas;Mentre que
Connectors;With regard to;Pel que fa a
Connectors;With respect to;Respecte a
Connectors;Furthermore;A ms
Connectors;To conclude;Per concloure
Connectors;Moreover;A ms a ms
Connectors;In the same way;De la mateixa manera
Connectors;Not only but also;No noms sin tamb
Connectors;Likewise;Aix mateix
Connectors;Correspondingly;Corresponentment
Connectors;As far as I am concerned;Pel que a mi respecta
Connectors;With reference to;Amb referncia a
Connectors;To summarise;Per resumir
Connectors;Anyway;De totes maneres
Connectors;As a rule;Per norma / Com a regla
Connectors;As can be seen;Com es pot veure
Connectors;And so on;I aix successivament
Llar;Dishwasher;Rentavaixelles
Llar;Ground floor;Planta baixa
Llar;Leak;Gotera / Fuga
Llar;Pillowslip;Funda de coix
Llar;Attic;Atic / Golfes
Llar;Bedclothes;Roba de llit
Llar;Chandelier;Aranya / Candelabre
Llar;Coat rack;Penjador
Llar;Coffee maker;Cafetera
Llar;Coffee table;Taula baixa
Llar;Dining room;Menjador
Llar;Doorbell;Timbre
Llar;Doormat;Repel / Estora de porta
Llar;Electric cooker;Cuina elctrica
Llar;Fence;Tanca
Llar;Fireplace;Xemeneia / Llar de foc
Llar;Garbage can;Cubell d'escombraries
Llar;Gas cooker;Cuina de gas
Llar;Light bulb;Bombeta
Llar;Living room;Sala d'estar
Llar;Plug;Endoll
Llar;Morsel;Boc / Mos
Llar;Delicious;Delicis
Ciutat;Fire station;Parc de bombers
Ciutat;Pavement;Vorera
Ciutat;Traffic jam;Embotellament / Atzucac
Ciutat;Dump;Abocador
Ciutat;Avenue;Avinguda
Ciutat;Cemetery;Cementiri
Ciutat;Motel;Motel
Ciutat;Bystreet;Carrer
Ciutat;Intersection;Crulla / Intersecci
Ciutat;Lane;Carril
Ciutat;Turnpike;Peatge
Ciutat;Art gallery;Galeria d'art
Ciutat;Business district;Districte de negocis / Centre financer
Ciutat;City hall;Ajuntament
Ciutat;City map;Mapa de la ciutat
Ciutat;boarding pass;targeta d'embarcament
Ciutat;customs;duana
Ciutat;full board;pensi completa
Ciutat;receipt;rebut
Ciutat;checkout;caixa
Ciutat;snap up;comprar rpid / esgotar
Ciutat;bargain hunting;caa de gangues
Ciutat;shopping spree;compres compulsives
Roba;Mittens;Mitons
Roba;Fur coat;Abric de pell
Roba;Nightdress;Camis
Roba;Sleeve;Mniga
Roba;Swimming trunks;Banyador
Roba;Underwear;Roba interior
Roba;Backpack;Motxilla
Roba;Hoodie;Sudadera amb caputxa
Roba;Outerwear;Roba d'abric
Roba;Shoelaces;Cordons
Roba;Casual wear;Roba informal
Roba;Come off;Treure's
Roba;Dress up;Arreglar-se / Vestir-se elegant
Roba;Earrings;Arracades
Roba;Get dressed;Vestir-se
Roba;Lace up;Lligar-se els cordons
Roba;Necklace;Collar
Roba;Put on;Posar-se
Roba;Ornate;Ornat / Ornamentat
Salut;Dizziness;Mareig
Salut;Fracture;Fractura
Salut;Prescription;Recepta mdica
Salut;Sore throat;Mal de coll
Salut;Sprain;Esquin
Salut;Sunstroke;Insolaci
Salut;Syringe;Xeringa
Salut;Trauma;Trauma
Salut;Vaccination;Vacuna
Salut;X-ray;Raigs X
Salut;Ointment;Ungent
Salut;Powder;Pols
Salut;Surgeon;Cirurgi
Salut;Filling;Empastament
Salut;Examine;Examinar
Salut;Alcoholism;Alcoholisme
Salut;Epidemic;Epidmia
Salut;Runny nose;Moqueig
Salut;Pneumonia;Pneumnia
Salut;Short-sighted;Miop
Salut;Far-sighted;Hipermetrop
Salut;Squint-eyed;Bierol / Estrbic
Salut;Heart attack;Infart
Salut;Hepatitis;Hepatitis
Salut;Seasickness;Mareig (al vaixell)
Salut;Faint;Desmai
Salut;Vomiting;Vmits
Salut;Labour;Part
Salut;Abortion;Avortament
Salut;Breathe in;Inspirar
Salut;Breathe out;Expirar
Salut;Disabled person;Persona amb discapacitat
Salut;illness;malaltia
Salut;injury;lesi
Salut;itchy;que pica / picor
Salut;medical check-up;reconeixement mdic
Salut;painkiller;analgsic
Salut;rash;erupci
Salut;swelling;inflor
Salut;bruise;blau / morat
Salut;first aid;primers auxilis
Menjar;Sugar bowl;Sucrell / Sucrer
Menjar;Tablecloth;Estovalles
Menjar;Bistro;Bistr
Menjar;Vegetarian;Vegetari
Menjar;Spill;Vessar
Menjar;Be on a diet;Estar a dieta
Menjar;Wine list;Carta de vins
Menjar;Book a table;Reservar taula
Menjar;Pay the bill;Pagar el compte
Menjar;Main course;Plat principal
Menjar;Ice cube;Cubet de gel
Menjar;Mouth watering;Fa venir aigua a la boca
Menjar;Greek salad;Ensalada grega
Menjar;Ginger;Gingebre
Menjar;Herring;Areny
Menjar;Trout;Truita
Menjar;Turkey;Gall dindi
Menjar;Olive;Oliva
Menjar;Lettuce;Enciam
Menjar;Caviar;Caviar
Menjar;Beetroot;Remolatxa
Menjar;Aubergine;Albergnia
Menjar;Turnip;Nabre / Nap
Menjar;Greens;Verdura
Menjar;Raisin;Passa
Menjar;Cinnamon;Canella
Menjar;Sesame;Ssam
Menjar;radish;rave
Menjar;veal;vedella
Menjar;apricot;albercoc
Menjar;cod;bacall
Menjar;eel;anguila
Menjar;mussel;cltxina / musclo
Menjar;mutton;carn de carner / ovella
Menjar;prawn;llagost / gamba
Menjar;corkscrew; / tirabuix / saca-corxos
Menjar;grater;ratllador
Menjar;kettle;bollidor / tetera
Menjar;ladle;cullerot
Menjar;skimmer;escumadora
Menjar;whisk;batre
Menjar;knead;pastar
Menjar;parsley;julivert
Menjar;pumpkin;carbassa
Menjar;zucchini;carbass
Carcter;Compelling;Convincent
Carcter;Consistent;Coherent
Carcter;Cultured;Culte
Carcter;Docile;Dcil
Carcter;Eloquent;Eloqent
Carcter;Fearful;Poruc / Espantads
Carcter;Frank;Franc
Carcter;Jealous;Gels
Carcter;Modest;Modest
Carcter;Outstanding;Excepcional
Carcter;Reasonable;Raonable
Carcter;Respectful;Respectus
Carcter;Sleepyhead;Dormilega
Carcter;Sloven;Desaliat / Deixat
Carcter;Sluggish;Sogre / Mandrs
Carcter;Sly;Astut
Carcter;Stingy;Tacaany
Carcter;Temper;Carcter / Temperament
Carcter;Trait;Tret
Carcter;Carefree;Despreocupat
Carcter;Thrifty;Estalviador
Carcter;Hilarious;Divertidssim
Carcter;Attentive;Atent
Carcter;Hostile;Hostil
Carcter;Arrogant;Arrogant
Sentiments;Disgusted;Disgustat / Fstic
Sentimientos;Wonderful;Meravells
Sentiments;Euphoria;Euforia
Sentiments;Amazing;Increble
Sentiments;Intimacy;Intimitat
Sentiments;Relaxing;Relaxant
Sentiments;Attractive;Atractiu
Sentiments;Envious;Envejs
Sentiments;Disappointed;Decebut
Sentiments;Hopeless;Desesperanat
Sentiments;Indifferent;Indiferent
Sentiments;Uneasy;Inquiet
Sentiments;Worthless;Sense valor
Sentiments;Tempted;Temptat
Sentiments;Scared;Espantat
Sentiments;Thirsty;Assedegat
Sentiments;Exhausted;Esgotat
Sentiments;Frightened;Atemorit / Espantat
Sentiments;Dissatisfied;Insatisfet
Sentiments;amazed;astorat / allucinat
Sentiments;annoyed;molest / emprenyat
Sentiments;anxious;ansis
Sentiments;ashamed;avergonyit
Sentiments;astonished;astorat / sorprs
Sentiments;bewildered;desconcertat
Sentiments;bitter;amarg / ressentit
Sentiments;delighted;encantat
Sentiments;eager;delids / entusiasmat
Sentiments;fed up;fart
Sentiments;gloomy;melanclic / ttric
Sentiments;heartbroken;desconsolat / cor trencat
Sentiments;homesick;enyorana
Sentiments;overwhelmed;aclapaurat
Sentiments;puzzled;estranyat / confs
Sentiments;thrilled;emocionat
Sentiments;weary;fatigat / cansat
Sentiments;greedy;codicis
Treball;Lunch time;Hora de dinar
Treball;Managing director;Director general
Treball;Occupation;Ocupaci
Treball;Pay rise;Augment de sou
Treball;Perk;Benefici / Extra
Treball;Professional;Professional
Treball;Retirement;Jubilaci
Treball;Selection;Selecci
Treball;Self-employed;Autnom
Treball;Fill out;Omplir / Replenar
Treball;Volunteer;Voluntari
Treball;Well-paid;Ben pagat
Treball;Work experience;Experincia laboral
Treball;Working hours;Horari laboral
Treball;Workload;Crrega de treball
Treball;Workplace;Lloc de treball
Treball;Challenge;Repte / Desafiament
Treball;Human resources;Recursos Humans
Treball;Work abroad;Treballar a l'estranger
Treball;Team building;Treball en equip
Treball;Payroll;Nmina
Treball;Job satisfaction;Satisfacci laboral
Treball;Unemployed;Aturat / Desocupat
Treball;Blue-collar;Obrer / Treballador manual
Treball;Be bombarded with;Estar bombardejat amb
Treball;accountant;comptable
Treball;bricklayer;paleta
Treball;butcher;carnisser
Treball;cashier;caixer
Treball;dressmaker;modista
Treball;fishmonger;peixater
Treball;headmaster;director d'escola
Treball;lifeguard;socorrista
Treball;plumber;fontaner / llauner
Treball;porter;porter / mossos
Treball;carpenter;fuster
Treball;electrician;electricista
Medi Ambient;Wildlife;Vida salvatge
Medi Ambient;Renewable;Renovable
Medi Ambient;Pollutant;Contaminant
Medi Ambient;Overpopulation;Sobrepoblaci
Medi Ambient;Organic;Orgnic
Medi Ambient;Layer;Capa
Medi Ambient;Global warming;Escalfament global
Medi Ambient;Greenhouse;Hivernacle
Medi Ambient;Environmentalist;Ecologista
Medi Ambient;Emission;Emissi
Medi Ambient;Disposable;D'un sol s
Medi Ambient;Biodegradable;Biodegradable
Medi Ambient;Carbon footprint;Petjada de carboni
Medi Ambient;Acid rain;Pluja cida
Medi Ambient;Toxic waste;Residus txics
Medi Ambient;Ozone;Oz
Medi Ambient;Pesticide;Pesticida
Medi Ambient;Ecosystem;Ecosistema
Medi Ambient;Deforestation;Desforestaci
Medi Ambient;drought;sequera
Medi Ambient;flood;inundaci
Medi Ambient;frost;gelada / escarcha
Medi Ambient;mist;boirina
Medi Ambient;dew;rosada / ros
Medi Ambient;hail;calamarsa / pedra
Cos;Cuticle;Cutcula
Cos;Fatigue;Fatiga
Cos;Pancreas;Pncrees
Cos;Ring finger;Dit anular
Cos;chin;ment / barbeta
Cos;eyelid;parpella
Cos;forearm;avantbra
Cos;forehead;front
Cos;heel;tal
Cos;jaw;mandbula
Cos;joint;articulaci
Cos;little finger;dit menovell / dit xic
Cos;liver;fetge
Cos;kidney;rony
Cos;nostril;forat del nas
Cos;skull;crani
Cos;thumb;polze
Cos;blood vessel;vas sanguini
Cos;waist;cintura
Cos;buttocks;nalgues / cul
Cos;spine;columna vertebral
Cos;biceps;bceps
Cos;breast;pit / seny
Cos;vein;vena
Cos;artery;artria
Cos;flank;costat
Cos;skeleton;esquelet
Cos;bronchus;bronqui
Cos;cheekbone;pmul / os de la galta
Cos;trachea;trquea
Argot;Come up;Proposar
Argot;Be beat;Estar esgotat
Argot;Hang out;Passar l'estona
Argot;Chill out;Relaxar-se
Argot;Be amped;Estar entusiasmat
Esports;hang-gliding;ala delta
Esports;hiking;senderisme
Esports;scuba diving;submarinisme
Esports;weightlifting;halteroflia
Esports;rowing;rem
Esports;wrestling;lluita lliure
Relacions;acquaintance;conegut / coneguda
Relacions;toddler;nen que comena a caminar
Relacions;widow;vidua
Relacions;guardian;tutor / guardi
